0.000000000000000000e+00 3.040116121312981079e+01 2.791565922261841637e-01 8.619508216088401786e-01 1.957942579767160685e-01 6.316846460678362529e-01 3.562756128896139574e-01
4.099736950593069196e-03 3.039817968413527893e+01 2.663359215684085735e-01 8.644961106847031118e-01 2.052685440671535300e-01 6.316845597593334638e-01 3.562751260473037140e-01
8.199473901186138391e-03 3.029001249574887922e+01 2.541091524401468127e-01 8.669918870532441479e-01 2.145924199988731296e-01 6.316844734509337034e-01 3.562746392058625533e-01
1.229921085177920759e-02 3.008396462976433483e+01 2.424569072047372542e-01 8.694346781229759236e-01 2.237292602388273322e-01 6.316843871428047263e-01 3.562741523656645093e-01
1.639894780237227678e-02 2.978678928699711292e+01 2.313592741291605748e-01 8.718216455163817491e-01 2.326474469134848233e-01 6.316843008351100686e-01 3.562736655270749009e-01
2.049868475296534598e-02 2.940477128293838405e+01 2.207961463913498401e-01 8.741505268777385318e-01 2.413201223857025790e-01 6.316842145280143761e-01 3.562731786904608233e-01
2.459842170355841517e-02 2.894379474098225558e+01 2.107474736201771504e-01 8.764195810407885423e-01 2.497249112073152422e-01 6.316841282216871800e-01 3.562726918562008627e-01
2.869815865415148437e-02 2.840939772485134185e+01 2.011934467142570127e-01 8.786275365183308095e-01 2.578436222519101539e-01 6.316840419163071152e-01 3.562722050246936445e-01
3.279789560474455357e-02 2.780681608972338026e+01 1.921146320896750526e-01 8.807735432414275367e-01 2.656619395633513236e-01 6.316839556120655841e-01 3.562717181963664381e-01
3.816303444909863174e-02 2.692349096231801298e+01 1.809199396562516104e-01 8.834875980751867308e-01 2.754221412739460417e-01 6.316838426717084065e-01 3.562710811119122467e-01
4.352817329345270991e-02 2.594240450653445862e+01 1.704655704144556194e-01 8.860945710430914168e-01 2.846339864248124130e-01 6.316837297341804103e-01 3.562704440348668511e-01
4.889331213780678809e-02 2.487345975476850057e+01 1.607121466255841402e-01 8.885950828876195695e-01 2.932900053549069574e-01 6.316836168000788954e-01 3.562698069665632961e-01
5.425845098216086626e-02 2.372599782684491387e+01 1.516220718129855094e-01 8.909904536288888455e-01 3.013899474180913307e-01 6.316835038700947536e-01 3.562691699085440700e-01
5.962358982651494443e-02 2.250884210713504530e+01 1.431595314772317606e-01 8.932825820695882157e-01 3.089397060687281704e-01 6.316833909450324525e-01 3.562685328626050696e-01
6.498872867086902261e-02 2.123033098952319264e+01 1.352904468469893762e-01 8.954738380762199412e-01 3.159503124121438300e-01 6.316832780258320179e-01 3.562678958308452826e-01
7.035386751522310078e-02 1.989834255320146283e+01 1.279823940321318521e-01 8.975669668828946124e-01 3.224370037681922319e-01 6.316831651135943471e-01 3.562672588157227427e-01
7.571900635957717896e-02 1.852031369514574521e+01 1.212044987821142006e-01 8.995650046346251871e-01 3.284183712750735618e-01 6.316830522096091860e-01 3.562666218201179236e-01
